sample_id	source_dataset	source_accession_gse	source_accession_gsm	source_type	source_sample_label	file_role	source_url	source_download_url	source_file_name	source_archive_name	source_archive_type	raw_cache_relative_path	cohort_relative_path	archive_member_relative_path	required_for_step01	notes
SAMPLE_0086	GSE298286	GSE298286	GSM9011372	geo_supplementary_file	Breast_6997	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011372/suppl/GSM9011372_Breast_6997_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011372/suppl/GSM9011372_Breast_6997_tissue_lowres_image.png.gz	GSM9011372_Breast_6997_tissue_lowres_image.png.gz	GSM9011372_Breast_6997_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011372_Breast_6997_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0086\spatial\GSM9011372_Breast_6997_tissue_lowres_image.png	raw_visium_new\GSE298286_RAW\GSM9011372_Breast_6997_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0086	GSE298286	GSE298286	GSM9011372	geo_supplementary_file	Breast_6997	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011372/suppl/GSM9011372_Breast_6997_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011372/suppl/GSM9011372_Breast_6997_tissue_positions.csv.gz	GSM9011372_Breast_6997_tissue_positions.csv.gz	GSM9011372_Breast_6997_tissue_positions.csv.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011372_Breast_6997_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0086\spatial\GSM9011372_Breast_6997_tissue_positions.csv	raw_visium_new\GSE298286_RAW\GSM9011372_Breast_6997_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_barcodes.tsv.gz	GSM9011373_Breast_8714_barcodes.tsv.gz	GSM9011373_Breast_8714_barcodes.tsv.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0087\raw\GSM9011373_Breast_8714_barcodes.tsv	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_features.tsv.gz	GSM9011373_Breast_8714_features.tsv.gz	GSM9011373_Breast_8714_features.tsv.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_features.tsv.gz	visium_cohort_clean\SAMPLE_0087\raw\GSM9011373_Breast_8714_features.tsv	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_matrix.mtx.gz	GSM9011373_Breast_8714_matrix.mtx.gz	GSM9011373_Breast_8714_matrix.mtx.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0087\raw\GSM9011373_Breast_8714_matrix.mtx	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_scalefactors_json.json.gz	GSM9011373_Breast_8714_scalefactors_json.json.gz	GSM9011373_Breast_8714_scalefactors_json.json.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0087\spatial\GSM9011373_Breast_8714_scalefactors_json.json	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_tissue_hires_image.png.gz	GSM9011373_Breast_8714_tissue_hires_image.png.gz	GSM9011373_Breast_8714_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0087\spatial\GSM9011373_Breast_8714_tissue_hires_image.png	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_tissue_lowres_image.png.gz	GSM9011373_Breast_8714_tissue_lowres_image.png.gz	GSM9011373_Breast_8714_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0087\spatial\GSM9011373_Breast_8714_tissue_lowres_image.png	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0087	GSE298286	GSE298286	GSM9011373	geo_supplementary_file	Breast_8714	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011373/suppl/GSM9011373_Breast_8714_tissue_positions.csv.gz	GSM9011373_Breast_8714_tissue_positions.csv.gz	GSM9011373_Breast_8714_tissue_positions.csv.gz	gzip	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0087\spatial\GSM9011373_Breast_8714_tissue_positions.csv	raw_visium_new\GSE298286_RAW\GSM9011373_Breast_8714_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_barcodes.tsv.gz	GSM9452684_sample_30_pre_barcodes.tsv.gz	GSM9452684_sample_30_pre_barcodes.tsv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0088\raw\GSM9452684_sample_30_pre_barcodes.tsv	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_features.tsv.gz	GSM9452684_sample_30_pre_features.tsv.gz	GSM9452684_sample_30_pre_features.tsv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_features.tsv.gz	visium_cohort_clean\SAMPLE_0088\raw\GSM9452684_sample_30_pre_features.tsv	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_matrix.mtx.gz	GSM9452684_sample_30_pre_matrix.mtx.gz	GSM9452684_sample_30_pre_matrix.mtx.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0088\raw\GSM9452684_sample_30_pre_matrix.mtx	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_scalefactors_json.json.gz	GSM9452684_sample_30_pre_scalefactors_json.json.gz	GSM9452684_sample_30_pre_scalefactors_json.json.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0088\spatial\GSM9452684_sample_30_pre_scalefactors_json.json	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_tissue_hires_image.png.gz	GSM9452684_sample_30_pre_tissue_hires_image.png.gz	GSM9452684_sample_30_pre_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0088\spatial\GSM9452684_sample_30_pre_tissue_hires_image.png	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_tissue_lowres_image.png.gz	GSM9452684_sample_30_pre_tissue_lowres_image.png.gz	GSM9452684_sample_30_pre_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0088\spatial\GSM9452684_sample_30_pre_tissue_lowres_image.png	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0088	GSE316402	GSE316402	GSM9452684	geo_supplementary_file	sample_30_pre	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452684/suppl/GSM9452684_sample_30_pre_tissue_positions.csv.gz	GSM9452684_sample_30_pre_tissue_positions.csv.gz	GSM9452684_sample_30_pre_tissue_positions.csv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0088\spatial\GSM9452684_sample_30_pre_tissue_positions.csv	raw_visium_new\GSE316402_RAW\GSM9452684_sample_30_pre_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_barcodes.tsv.gz	GSM9452686_sample_38_pre_barcodes.tsv.gz	GSM9452686_sample_38_pre_barcodes.tsv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0089\raw\GSM9452686_sample_38_pre_barcodes.tsv	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_features.tsv.gz	GSM9452686_sample_38_pre_features.tsv.gz	GSM9452686_sample_38_pre_features.tsv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_features.tsv.gz	visium_cohort_clean\SAMPLE_0089\raw\GSM9452686_sample_38_pre_features.tsv	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_matrix.mtx.gz	GSM9452686_sample_38_pre_matrix.mtx.gz	GSM9452686_sample_38_pre_matrix.mtx.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0089\raw\GSM9452686_sample_38_pre_matrix.mtx	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_scalefactors_json.json.gz	GSM9452686_sample_38_pre_scalefactors_json.json.gz	GSM9452686_sample_38_pre_scalefactors_json.json.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0089\spatial\GSM9452686_sample_38_pre_scalefactors_json.json	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_tissue_hires_image.png.gz	GSM9452686_sample_38_pre_tissue_hires_image.png.gz	GSM9452686_sample_38_pre_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0089\spatial\GSM9452686_sample_38_pre_tissue_hires_image.png	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_tissue_lowres_image.png.gz	GSM9452686_sample_38_pre_tissue_lowres_image.png.gz	GSM9452686_sample_38_pre_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0089\spatial\GSM9452686_sample_38_pre_tissue_lowres_image.png	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0089	GSE316402	GSE316402	GSM9452686	geo_supplementary_file	sample_38_pre	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452686/suppl/GSM9452686_sample_38_pre_tissue_positions.csv.gz	GSM9452686_sample_38_pre_tissue_positions.csv.gz	GSM9452686_sample_38_pre_tissue_positions.csv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0089\spatial\GSM9452686_sample_38_pre_tissue_positions.csv	raw_visium_new\GSE316402_RAW\GSM9452686_sample_38_pre_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0090	GSE316402	GSE316402	GSM9452688	geo_supplementary_file	sample_41_pre_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_barcodes.tsv.gz	GSM9452688_sample_41_pre_barcodes.tsv.gz	GSM9452688_sample_41_pre_barcodes.tsv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0090\raw\GSM9452688_sample_41_pre_barcodes.tsv	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0090	GSE316402	GSE316402	GSM9452688	geo_supplementary_file	sample_41_pre_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_features.tsv.gz	GSM9452688_sample_41_pre_features.tsv.gz	GSM9452688_sample_41_pre_features.tsv.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_features.tsv.gz	visium_cohort_clean\SAMPLE_0090\raw\GSM9452688_sample_41_pre_features.tsv	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0090	GSE316402	GSE316402	GSM9452688	geo_supplementary_file	sample_41_pre_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_matrix.mtx.gz	GSM9452688_sample_41_pre_matrix.mtx.gz	GSM9452688_sample_41_pre_matrix.mtx.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0090\raw\GSM9452688_sample_41_pre_matrix.mtx	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0090	GSE316402	GSE316402	GSM9452688	geo_supplementary_file	sample_41_pre	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_scalefactors_json.json.gz	GSM9452688_sample_41_pre_scalefactors_json.json.gz	GSM9452688_sample_41_pre_scalefactors_json.json.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0090\spatial\GSM9452688_sample_41_pre_scalefactors_json.json	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0090	GSE316402	GSE316402	GSM9452688	geo_supplementary_file	sample_41_pre	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9452nnn/GSM9452688/suppl/GSM9452688_sample_41_pre_tissue_hires_image.png.gz	GSM9452688_sample_41_pre_tissue_hires_image.png.gz	GSM9452688_sample_41_pre_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0090\spatial\GSM9452688_sample_41_pre_tissue_hires_image.png	raw_visium_new\GSE316402_RAW\GSM9452688_sample_41_pre_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
